transaction_id|transaction_ref|transaction_dt|amount|debit_acct|credit_acct|status|narrative|approval_dt|approved_by_user_id
TRN-595975|F13603L48103|2011-01-25 11:27:15|8415.13|ACT-00015|ACT-80828|processed|payment for invoice # INV-610210|2011-01-27 00:00:00|u3977
TRN-638192|W48433M84105|2011-01-27 16:27:25|8362.31|ACT-00006|ACT-14189|processed|payment for invoice # INV-265210|2011-02-03 00:00:00|u2204
TRN-114287|E32871H32825|2007-09-24 14:51:45|34685.40|ACT-00025|ACT-87049|processed|payment for invoice # INV-744617|2007-09-27 00:00:00|u3977
TRN-227391|Q55092O79799|2016-01-13 16:54:22|2715.04|ACT-00004|ACT-72017|processed|payment for invoice # INV-240413|2016-01-14 00:00:00|u9615
TRN-526844|K48637M28543|2008-03-25 15:23:40|12221.57|ACT-00006|ACT-86906|processed|payment for invoice # INV-117063|2008-03-27 00:00:00|u2204
TRN-440108|N46922Y86374|2011-12-05 10:36:41|65035.70|ACT-00018|ACT-87049|processed|payment for invoice # INV-439422|2011-12-08 00:00:00|u3977
TRN-705791|X82406S32385|2013-05-16 16:06:32|1478.67|ACT-00024|ACT-93939|processed|payment for invoice # INV-422032|2013-05-23 00:00:00|u9615
TRN-700111|J90139M32467|2015-04-13 15:43:27|8382.74|ACT-00033|ACT-14189|processed|payment for invoice # INV-805104|2015-04-16 00:00:00|u2204
TRN-626951|O60088E44676|2015-04-20 12:19:11|34495.57|ACT-00017|ACT-87049|processed|payment for invoice # INV-900249|2015-04-23 00:00:00|u3977
TRN-925051|T89764M76452|2015-09-08 10:03:25|25929.94|ACT-00003|ACT-69808|processed|payment for invoice # INV-376760|2015-09-10 00:00:00|u2204
TRN-604725|Q44848Q14482|2010-09-27 14:50:10|13202.25|ACT-00011|ACT-93939|processed|payment for invoice # INV-355912|2010-09-30 00:00:00|u2204
TRN-304353|L51022Y11337|2015-02-19 12:27:32|17425.87|ACT-00011|ACT-87049|processed|payment for invoice # INV-354241|2015-02-26 00:00:00|u2204
TRN-550102|F85422S16512|2013-07-29 11:07:56|32037.40|ACT-00013|ACT-93939|processed|payment for invoice # INV-116638|2013-08-08 00:00:00|u3977
TRN-959579|K91879F29908|2014-07-14 12:04:46|10633.12|ACT-00027|ACT-95624|processed|payment for invoice # INV-374962|2014-07-17 00:00:00|u2204
TRN-791626|J65217R88430|2013-09-05 14:31:22|12346.84|ACT-00007|ACT-93939|processed|payment for invoice # INV-409589|2013-09-12 00:00:00|u3977
TRN-459867|O83056P48001|2012-09-19 14:36:26|908.21|ACT-00028|ACT-20925|processed|payment for invoice # INV-808502|2012-09-20 00:00:00|u9615
TRN-623435|G26071J72005|2011-08-25 09:13:51|1977.38|ACT-00032|ACT-93939|processed|payment for invoice # INV-690816|2011-09-01 00:00:00|u9615
TRN-535458|F44799T73250|2014-09-25 12:53:11|56875.04|ACT-00009|ACT-34595|processed|payment for invoice # INV-945794|2014-10-02 00:00:00|u3977
TRN-409300|K48798D97756|2013-04-22 12:48:29|31544.08|ACT-00029|ACT-93939|processed|payment for invoice # INV-476619|2013-04-25 00:00:00|u3977
TRN-256355|Y25965S41685|2013-08-27 10:27:48|110577.11|ACT-00022|ACT-87049|processed|payment for invoice # INV-269892|2013-08-29 00:00:00|u3269
TRN-770298|H24416K58254|2011-08-29 09:04:33|21499.12|ACT-00024|ACT-20501|processed|payment for invoice # INV-970590|2011-09-01 00:00:00|u2204
TRN-332735|U95369C38307|2016-05-30 09:17:35|7332.45|ACT-00018|ACT-93939|processed|payment for invoice # INV-527180|2016-06-02 00:00:00|u2204
TRN-735776|I69991P40084|2011-11-07 16:56:48|8195.54|ACT-00001|ACT-93939|processed|payment for invoice # INV-612518|2011-11-10 00:00:00|u3977
TRN-120513|V99203U27040|2012-08-13 10:26:13|34537.32|ACT-00035|ACT-95862|processed|payment for invoice # INV-180532|2012-08-16 00:00:00|u3269
TRN-665536|G91942Z95362|2009-07-20 14:02:35|50052.79|ACT-00008|ACT-95862|processed|payment for invoice # INV-245698|2009-07-23 00:00:00|u3269
TRN-143388|O77502U43311|2013-05-02 09:33:48|8401.95|ACT-00037|ACT-14189|processed|payment for invoice # INV-575141|2013-05-16 00:00:00|u2204
TRN-118959|Q47577P84465|2015-11-09 15:49:41|17351.30|ACT-00003|ACT-34595|processed|payment for invoice # INV-658355|2015-11-12 00:00:00|u2204
TRN-593089|B78715M52127|2007-09-27 09:41:04|6687.95|ACT-00030|ACT-87049|processed|payment for invoice # INV-460266|2007-10-04 00:00:00|u2204
TRN-690519|F19980D36593|2013-03-18 10:42:11|4244.95|ACT-00009|ACT-14189|processed|payment for invoice # INV-398221|2013-03-21 00:00:00|u9615
TRN-179888|K46826U17637|2012-11-01 09:42:55|4301.34|ACT-00011|ACT-69837|processed|payment for invoice # INV-818133|2012-11-08 00:00:00|u9615
TRN-816009|R34268V63643|2014-05-16 16:12:02|8309.08|ACT-00028|ACT-45489|processed|payment for invoice # INV-563874|2014-05-22 00:00:00|u2204
TRN-749421|U56236W83034|2011-11-10 12:52:49|13193.06|ACT-00011|ACT-45489|processed|payment for invoice # INV-661356|2011-11-17 00:00:00|u2204
TRN-778406|E60181V16996|2012-08-31 12:47:41|1478.41|ACT-00016|ACT-59698|processed|payment for invoice # INV-101974|2012-09-06 00:00:00|u9615
TRN-948995|U96039H45138|2010-12-15 16:09:13|9849.30|ACT-00021|ACT-11034|processed|payment for invoice # INV-930835|2010-12-16 00:00:00|u2204
TRN-353734|U16323M78605|2014-01-21 12:02:28|38983.31|ACT-00013|ACT-87049|processed|payment for invoice # INV-240423|2014-01-23 00:00:00|u3977
TRN-149347|F31800F42632|2011-09-22 14:28:03|2064.45|ACT-00015|ACT-93939|processed|payment for invoice # INV-569089|2011-09-29 00:00:00|u9615
TRN-909558|I93833C53659|2015-04-13 13:02:32|17017.73|ACT-00030|ACT-59698|processed|payment for invoice # INV-209513|2015-04-16 00:00:00|u2204
TRN-552935|V64868X23949|2013-01-07 11:46:50|9778.70|ACT-00015|ACT-36515|processed|payment for invoice # INV-564794|2013-01-10 00:00:00|u2204
TRN-441956|L84918U40188|2011-11-14 16:21:36|47203.63|ACT-00012|ACT-34595|processed|payment for invoice # INV-729942|2011-11-17 00:00:00|u3977
TRN-798518|K51964F78083|2013-12-19 10:32:21|6933.22|ACT-00004|ACT-59698|processed|payment for invoice # INV-399480|2014-01-09 00:00:00|u2204
TRN-539829|P72262L65482|2016-04-07 15:17:08|9223.02|ACT-00012|ACT-95624|processed|payment for invoice # INV-374929|2016-04-14 00:00:00|u2204
TRN-353293|Q98724R11979|2011-06-03 15:25:37|33622.37|ACT-00014|ACT-45489|processed|payment for invoice # INV-503155|2011-06-09 00:00:00|u3977
TRN-169886|O40457Q56037|2013-06-03 11:58:07|6428.37|ACT-00001|ACT-87049|processed|payment for invoice # INV-184776|2013-06-06 00:00:00|u2204
TRN-944198|W64638H40334|2011-06-06 15:48:21|7238.48|ACT-00010|ACT-93939|processed|payment for invoice # INV-743205|2011-06-09 00:00:00|u3977
TRN-388975|Q28856X57665|2016-04-05 10:06:04|18038.10|ACT-00036|ACT-95624|processed|payment for invoice # INV-769750|2016-04-07 00:00:00|u2204
TRN-121311|I83501N33883|2011-05-30 10:52:22|38850.24|ACT-00022|ACT-93939|processed|payment for invoice # INV-373891|2011-06-09 00:00:00|u3977
TRN-538346|B88349I31145|2011-12-05 16:52:18|28968.87|ACT-00002|ACT-11034|processed|payment for invoice # INV-490762|2011-12-08 00:00:00|u2204
TRN-923935|Y80083X51489|2013-04-22 12:30:40|9551.81|ACT-00003|ACT-69808|processed|payment for invoice # INV-450206|2013-04-25 00:00:00|u2204
TRN-673872|W58931U87960|2015-01-05 12:24:25|28926.80|ACT-00023|ACT-84271|processed|payment for invoice # INV-346562|2015-01-08 00:00:00|u2204
TRN-479359|B53156X15086|2015-12-10 16:41:10|4222.63|ACT-00004|ACT-34595|processed|payment for invoice # INV-638381|2015-12-17 00:00:00|u9615
TRN-309435|Z73865Q50806|2011-05-16 10:19:49|1920.37|ACT-00002|ACT-93939|processed|payment for invoice # INV-116648|2011-05-19 00:00:00|u9615
TRN-712091|G94870U89717|2016-04-20 11:19:00|3585.78|ACT-00023|ACT-45489|processed|payment for invoice # INV-650011|2016-04-21 00:00:00|u9615
TRN-680023|G60318G63325|2015-03-30 10:57:08|21937.10|ACT-00035|ACT-87049|processed|payment for invoice # INV-652014|2015-04-02 00:00:00|u2204
TRN-213062|E52141E18844|2014-12-01 16:01:59|9176.22|ACT-00026|ACT-45489|processed|payment for invoice # INV-229644|2014-12-04 00:00:00|u2204
TRN-797513|V30830I61063|2007-09-24 15:52:39|1869.43|ACT-00027|ACT-87049|processed|payment for invoice # INV-671035|2007-09-27 00:00:00|u9615
TRN-976833|V98261Q66282|2011-11-23 09:53:44|28119.53|ACT-00023|ACT-11034|processed|payment for invoice # INV-374422|2011-11-24 00:00:00|u2204
TRN-722839|Z90518P72295|2016-10-04 14:59:22|10142.03|ACT-00024|ACT-34595|processed|payment for invoice # INV-157777|2016-10-06 00:00:00|u2204
TRN-552268|T36038J48281|2012-12-28 12:40:21|563.47|ACT-00020|ACT-45489|processed|payment for invoice # INV-268818|2013-01-03 00:00:00|u9615
TRN-640512|R91035B25158|2008-06-19 16:31:13|34353.15|ACT-00014|ACT-87049|processed|payment for invoice # INV-320080|2008-06-26 00:00:00|u3269
TRN-394672|T23052I12388|2014-05-16 16:59:01|3945.37|ACT-00031|ACT-93939|processed|payment for invoice # INV-794651|2014-05-22 00:00:00|u9615
TRN-943116|F35062M92925|2014-08-18 14:12:14|20519.76|ACT-00014|ACT-59698|processed|payment for invoice # INV-883726|2014-08-21 00:00:00|u2204
TRN-802311|J24484R15582|2012-08-20 14:59:34|6653.94|ACT-00005|ACT-45489|processed|payment for invoice # INV-905400|2012-08-23 00:00:00|u2204
TRN-612753|U83606S32835|2010-04-12 12:52:56|212.77|ACT-00021|ACT-87049|processed|payment for invoice # INV-570623|2010-04-15 00:00:00|u9615
TRN-234643|J34075M94427|2011-03-22 10:24:08|14099.27|ACT-00004|ACT-36515|processed|payment for invoice # INV-960809|2011-03-24 00:00:00|u2204
TRN-980713|B23583A94390|2013-05-21 13:31:57|14557.14|ACT-00005|ACT-87049|processed|payment for invoice # INV-211177|2013-05-23 00:00:00|u2204
TRN-447333|D41769X96316|2004-12-27 12:06:18|31588.70|ACT-00036|ACT-20925|processed|payment for invoice # INV-744691|2004-12-30 00:00:00|u3977
TRN-286563|T72056P82328|2013-03-25 12:59:04|36211.97|ACT-00032|ACT-14189|processed|payment for invoice # INV-685292|2013-03-28 00:00:00|u3977
TRN-833646|H26727S73344|2015-09-14 14:20:38|43868.34|ACT-00007|ACT-87049|processed|payment for invoice # INV-735380|2015-09-17 00:00:00|u3977
TRN-301669|Q59326J36844|2012-07-05 13:05:32|29093.87|ACT-00020|ACT-50360|processed|payment for invoice # INV-680543|2012-07-12 00:00:00|u3977
TRN-255224|M84545M60511|2015-03-31 10:36:52|7216.24|ACT-00011|ACT-59698|processed|payment for invoice # INV-399702|2015-04-02 00:00:00|u2204
TRN-738896|K87968P86012|2011-07-14 10:41:38|1282.09|ACT-00025|ACT-45489|processed|payment for invoice # INV-257987|2011-07-21 00:00:00|u2204
TRN-248464|Y62473K12768|2012-05-07 12:38:04|51787.71|ACT-00020|ACT-59698|processed|payment for invoice # INV-846437|2012-05-10 00:00:00|u3977
TRN-427186|I74465M54649|2015-09-23 13:29:12|150.02|ACT-00032|ACT-84271|processed|payment for invoice # INV-798394|2015-09-24 00:00:00|u9615
TRN-284540|D49402D81702|2015-02-16 15:52:01|7199.63|ACT-00001|ACT-95624|processed|payment for invoice # INV-707326|2015-02-19 00:00:00|u2204
TRN-592961|B78604V12074|2013-05-21 13:59:19|38013.77|ACT-00030|ACT-86906|processed|payment for invoice # INV-108257|2013-05-23 00:00:00|u3977
TRN-565952|N84874O36227|2015-04-20 10:42:53|29436.84|ACT-00034|ACT-87049|processed|payment for invoice # INV-352236|2015-04-23 00:00:00|u2204
TRN-286081|M17253E85211|2014-06-27 14:35:20|38644.62|ACT-00022|ACT-87049|processed|payment for invoice # INV-473541|2014-07-03 00:00:00|u3977
TRN-519312|V28586R28976|2013-12-27 11:07:45|33674.23|ACT-00034|ACT-95862|processed|payment for invoice # INV-589264|2014-01-09 00:00:00|u3269
TRN-394927|O69951O61546|2011-05-16 14:10:47|38364.18|ACT-00019|ACT-93939|processed|payment for invoice # INV-749209|2011-05-19 00:00:00|u3977
TRN-397547|O14323W64352|2011-08-23 14:29:17|15513.76|ACT-00030|ACT-93939|processed|payment for invoice # INV-268860|2011-08-25 00:00:00|u3977
TRN-811278|S87785R90823|2013-07-29 11:32:32|35423.63|ACT-00010|ACT-93939|processed|payment for invoice # INV-112157|2013-08-08 00:00:00|u3977
TRN-384883|C42397N40663|2014-11-14 16:17:40|19270.00|ACT-00004|ACT-45489|processed|payment for invoice # INV-453200|2014-11-20 00:00:00|u2204
TRN-982451|N60793P61786|2014-01-20 10:44:28|19481.05|ACT-00030|ACT-46570|processed|payment for invoice # INV-398187|2014-01-23 00:00:00|u2204
TRN-547374|F52246F86555|2015-04-20 14:25:06|52378.24|ACT-00024|ACT-34595|processed|payment for invoice # INV-134914|2015-04-23 00:00:00|u3977
TRN-190014|E53482F59122|2012-06-19 11:02:53|13207.85|ACT-00019|ACT-80828|processed|payment for invoice # INV-474504|2012-06-21 00:00:00|u2204
TRN-157341|L61743S34705|2015-04-13 16:32:00|114.10|ACT-00021|ACT-59698|processed|payment for invoice # INV-903109|2015-04-16 00:00:00|u9615
TRN-854024|Q40970X18211|2011-06-06 11:05:55|26644.43|ACT-00034|ACT-93939|processed|payment for invoice # INV-605128|2011-06-09 00:00:00|u3977
TRN-621571|Q42468C79159|2015-04-13 14:16:45|60128.59|ACT-00002|ACT-59698|processed|payment for invoice # INV-600051|2015-04-16 00:00:00|u3977
TRN-179837|L49472W55266|2012-03-16 10:19:47|4844.11|ACT-00009|ACT-11034|processed|payment for invoice # INV-551673|2012-03-22 00:00:00|u9615
TRN-653726|R13586C15305|2011-11-14 13:07:33|18220.41|ACT-00030|ACT-34595|processed|payment for invoice # INV-798998|2011-11-17 00:00:00|u2204
TRN-158713|H79190X35310|2011-07-12 14:50:26|6183.14|ACT-00018|ACT-21097|processed|payment for invoice # INV-623404|2011-07-14 00:00:00|u2204
TRN-999004|V90277X57799|2011-05-16 13:08:37|6312.97|ACT-00031|ACT-93939|processed|payment for invoice # INV-385503|2011-05-19 00:00:00|u2204
TRN-313232|R61775Q96429|2012-01-12 11:26:50|37762.30|ACT-00015|ACT-95657|processed|payment for invoice # INV-900525|2012-01-19 00:00:00|u3977
TRN-224701|N97673O18644|2011-05-31 11:47:06|11278.05|ACT-00036|ACT-93939|processed|payment for invoice # INV-672320|2011-06-09 00:00:00|u3977
TRN-339390|V59352E21060|2015-09-14 09:45:14|41360.48|ACT-00019|ACT-87049|processed|payment for invoice # INV-503885|2015-09-17 00:00:00|u3977
TRN-271748|P44085K24643|2015-05-18 10:20:28|3615.88|ACT-00031|ACT-69808|processed|payment for invoice # INV-981670|2015-05-21 00:00:00|u9615
TRN-734068|K79908R10986|2010-07-21 09:25:59|6198.87|ACT-00008|ACT-95624|processed|payment for invoice # INV-872663|2010-07-22 00:00:00|u2204
TRN-716640|J36188M14574|2014-02-12 16:51:17|43944.37|ACT-00004|ACT-59698|processed|payment for invoice # INV-633452|2014-02-13 00:00:00|u3977
TRN-394216|I93674Q42428|2015-12-14 14:12:44|360.99|ACT-00005|ACT-55676|processed|payment for invoice # INV-415108|2015-12-17 00:00:00|u9615
TRN-183937|L11079P13121|2010-06-16 11:24:31|77595.44|ACT-00027|ACT-36515|processed|payment for invoice # INV-690586|2010-06-17 00:00:00|u3977
TRN-327060|N55723K63203|2014-01-20 10:47:30|26342.98|ACT-00010|ACT-11034|processed|payment for invoice # INV-122920|2014-01-23 00:00:00|u2204
TRN-700456|K68126Q29736|2015-12-14 09:27:04|6096.32|ACT-00032|ACT-34595|processed|payment for invoice # INV-100751|2015-12-17 00:00:00|u2204
TRN-823415|E77850D55019|2016-01-18 13:09:22|2839.26|ACT-00013|ACT-36515|processed|payment for invoice # INV-842821|2016-01-21 00:00:00|u9615
TRN-166265|E34395S28921|2008-08-11 13:57:31|14770.64|ACT-00003|ACT-95862|processed|payment for invoice # INV-936139|2008-08-14 00:00:00|u3977
TRN-577211|N77545E32675|2015-03-16 14:12:20|18684.52|ACT-00024|ACT-21097|processed|payment for invoice # INV-265070|2015-03-19 00:00:00|u2204
TRN-615990|N92154W49455|2013-06-10 15:24:40|22856.72|ACT-00034|ACT-59698|processed|payment for invoice # INV-681251|2013-06-13 00:00:00|u2204
TRN-278377|W29435Z38422|2012-05-07 12:24:31|13635.79|ACT-00003|ACT-45489|processed|payment for invoice # INV-161983|2012-05-10 00:00:00|u3977
TRN-596990|R32665G67381|2011-02-21 15:02:13|60771.16|ACT-00013|ACT-95862|processed|payment for invoice # INV-851909|2011-02-24 00:00:00|u3977
TRN-664453|R10977Y24238|2012-03-08 16:32:47|41967.73|ACT-00032|ACT-14189|processed|payment for invoice # INV-955277|2012-03-15 00:00:00|u3977
TRN-702693|O44633B29840|2012-11-09 14:26:03|2692.73|ACT-00006|ACT-80828|processed|payment for invoice # INV-503494|2012-11-15 00:00:00|u9615
TRN-150370|W16037O43835|2015-04-07 16:52:41|2055.58|ACT-00006|ACT-59698|processed|payment for invoice # INV-883081|2015-04-09 00:00:00|u9615
TRN-657858|M51651I48237|2015-08-24 14:16:28|33227.47|ACT-00010|ACT-93939|processed|payment for invoice # INV-944209|2015-08-27 00:00:00|u3977
TRN-147334|V16377J29477|2014-09-22 15:02:38|17992.36|ACT-00001|ACT-34595|processed|payment for invoice # INV-676070|2014-09-25 00:00:00|u2204
TRN-965515|W25742P57055|2007-11-19 12:27:17|118262.34|ACT-00002|ACT-21097|processed|payment for invoice # INV-698086|2007-11-22 00:00:00|u3269
TRN-292823|Q69554X17710|2011-09-26 11:35:56|55265.59|ACT-00019|ACT-14189|processed|payment for invoice # INV-418265|2011-09-29 00:00:00|u3977
TRN-952820|G27285C88033|2011-09-29 13:35:36|16658.90|ACT-00018|ACT-93939|processed|payment for invoice # INV-245198|2011-10-06 00:00:00|u3977
TRN-838774|P50231U70143|2011-05-16 12:45:50|2564.02|ACT-00022|ACT-55676|processed|payment for invoice # INV-954900|2011-05-19 00:00:00|u9615
TRN-832338|D10636K48800|2015-04-17 09:29:14|21835.72|ACT-00024|ACT-34595|processed|payment for invoice # INV-864226|2015-04-23 00:00:00|u2204
TRN-442583|G55434K40921|2007-10-01 16:53:01|5836.79|ACT-00003|ACT-55676|processed|payment for invoice # INV-892241|2007-10-04 00:00:00|u2204
TRN-606235|M60775C33732|2014-07-14 16:42:02|3579.69|ACT-00023|ACT-87049|processed|payment for invoice # INV-617954|2014-07-17 00:00:00|u9615
TRN-759852|K83713U34790|2016-08-15 11:16:38|49450.98|ACT-00012|ACT-72017|processed|payment for invoice # INV-662092|2016-08-18 00:00:00|u3977
TRN-511479|C72979M45212|2013-02-21 09:56:09|47307.00|ACT-00032|ACT-93939|processed|payment for invoice # INV-674061|2013-02-28 00:00:00|u3977
TRN-894328|F14725X27410|2008-01-14 14:45:01|1033.51|ACT-00002|ACT-70849|processed|payment for invoice # INV-658696|2008-01-17 00:00:00|u9615
TRN-914601|C65407B67732|2008-08-26 15:16:09|1350.19|ACT-00034|ACT-95862|processed|payment for invoice # INV-189453|2008-08-28 00:00:00|u9615
TRN-482403|A47827N22242|2015-04-07 15:13:02|17219.24|ACT-00021|ACT-34595|processed|payment for invoice # INV-643101|2015-04-09 00:00:00|u2204
TRN-484351|B74222J59683|2016-03-22 10:19:53|19108.56|ACT-00006|ACT-36515|processed|payment for invoice # INV-146668|2016-03-24 00:00:00|u3977
TRN-691009|J55792N78991|2015-12-14 13:49:40|11428.85|ACT-00025|ACT-55676|processed|payment for invoice # INV-391822|2015-12-17 00:00:00|u2204
TRN-367887|K83564E93277|2013-08-26 09:31:24|10169.13|ACT-00006|ACT-14189|processed|payment for invoice # INV-409490|2013-08-29 00:00:00|u2204
TRN-328394|A95334L17108|2015-08-07 14:19:26|83056.11|ACT-00026|ACT-45489|processed|payment for invoice # INV-272957|2015-08-13 00:00:00|u3977
TRN-897263|K58951U47646|2014-01-15 10:06:23|15011.94|ACT-00023|ACT-93939|processed|payment for invoice # INV-622342|2014-01-16 00:00:00|u3977
TRN-515797|V30714R56953|2013-07-19 14:42:32|6794.57|ACT-00036|ACT-20501|processed|payment for invoice # INV-770050|2013-07-25 00:00:00|u2204
TRN-206896|A37119D97152|2008-11-27 11:14:42|47050.03|ACT-00008|ACT-36515|processed|payment for invoice # INV-893866|2008-12-04 00:00:00|u3977
TRN-123412|A89344B89344|2015-08-24 00:07:18|7500.00|ACT-00002|ACT-95657|processed|payment for invoice # INV-253617|2015-08-24 00:08:16|u8284
TRN-485177|W23327J38311|2008-03-25 16:26:41|12729.80|ACT-00030|ACT-55676|processed|payment for invoice # INV-813492|2008-03-27 00:00:00|u2204
TRN-266707|M55291U48711|2011-11-07 14:09:39|1220.78|ACT-00031|ACT-59698|processed|payment for invoice # INV-860969|2011-11-10 00:00:00|u9615
TRN-246372|O78387K92964|2015-08-17 15:03:49|2181.88|ACT-00029|ACT-34595|processed|payment for invoice # INV-228050|2015-08-20 00:00:00|u9615
TRN-699837|P38659F20782|2014-09-19 13:04:42|2765.64|ACT-00037|ACT-20925|processed|payment for invoice # INV-815240|2014-09-25 00:00:00|u9615
TRN-380170|F55562Y46210|2012-04-23 13:24:13|8690.00|ACT-00019|ACT-55676|processed|payment for invoice # INV-454070|2012-04-26 00:00:00|u2204
TRN-344746|M16497Q84865|2012-11-12 11:59:50|18776.11|ACT-00036|ACT-80828|processed|payment for invoice # INV-416956|2012-11-15 00:00:00|u2204
TRN-562195|C17647J52957|2006-12-18 09:14:29|13437.51|ACT-00027|ACT-20501|processed|payment for invoice # INV-279393|2006-12-21 00:00:00|u2204
TRN-426723|U42812T77427|2011-07-11 16:48:13|76515.61|ACT-00001|ACT-45489|processed|payment for invoice # INV-888448|2011-07-14 00:00:00|u3977
TRN-787867|Y66096R67860|2013-03-04 10:19:03|261.65|ACT-00013|ACT-45489|processed|payment for invoice # INV-665508|2013-03-07 00:00:00|u9615
