invoice_id|po_id|vendor_id|invoice_dt|invoice_image_path|payment_due_by_dt|received_dt|received_by_user_id|total
INV-828621|PUO-095391702|VD-0014|2011-05-04 00:00:00|not available|2011-06-22 00:00:00|2011-05-06 00:00:00|u8204|13068.49
INV-677464|PUO-329108152|VD-0052|2014-04-23 00:00:00|not available|2014-07-15 00:00:00|2014-05-02 00:00:00|u7724|16024.60
INV-996031|PUO-496993027|VD-0199|2013-02-25 00:00:00|not available|2013-05-10 00:00:00|2013-03-06 00:00:00|u8049|12286.43
INV-537676|PUO-020476883|VD-0415|2012-01-27 00:00:00|not available|2012-04-10 00:00:00|2012-02-01 00:00:00|u8204|4004.02
INV-521881|PUO-325368536|VD-0461|2016-02-29 00:00:00|not available|2016-05-06 00:00:00|2016-03-03 00:00:00|u0775|31536.42
INV-984190|PUO-170689815|VD-0185|2011-05-09 00:00:00|not available|2011-08-02 00:00:00|2011-05-11 00:00:00|u2204|24086.78
INV-352905|PUO-058675981|VD-0272|2014-01-24 00:00:00|not available|2014-04-07 00:00:00|2014-01-27 00:00:00|u8049|40911.79
INV-121708|PUO-011575578|VD-0257|2013-12-24 00:00:00|not available|2014-02-28 00:00:00|2013-12-30 00:00:00|u8049|434.42
INV-454929|PUO-030744778|VD-0573|2004-11-30 00:00:00|not available|2005-01-17 00:00:00|2004-12-06 00:00:00|u0371|18273.46
INV-761815|PUO-392923505|VD-0553|2016-05-25 00:00:00|not available|2016-08-11 00:00:00|2016-06-02 00:00:00|u1645|9690.93
INV-176609|PUO-219807748|VD-0052|2014-04-23 00:00:00|not available|2014-05-28 00:00:00|2014-04-28 00:00:00|u7882|12922.53
INV-964945|PUO-407906337|VD-0568|2015-03-25 00:00:00|not available|2015-06-19 00:00:00|2015-03-30 00:00:00|u1584|55.68
INV-123540|PUO-006894118|VD-0467|2011-09-19 00:00:00|not available|2011-11-14 00:00:00|2011-09-28 00:00:00|u7882|9969.92
INV-649289|PUO-365698846|VD-0461|2016-03-03 00:00:00|not available|2016-05-18 00:00:00|2016-03-10 00:00:00|u0775|3323.68
INV-771451|PUO-346182331|VD-0052|2014-04-23 00:00:00|not available|2014-05-30 00:00:00|2014-04-25 00:00:00|u9615|24722.94
INV-318741|PUO-053747203|VD-0027|2011-11-11 00:00:00|not available|2011-12-28 00:00:00|2011-11-21 00:00:00|u7882|3162.78
INV-290463|PUO-074778850|VD-0173|2014-01-17 00:00:00|not available|2014-02-27 00:00:00|2014-01-21 00:00:00|u2204|6844.60
INV-946843|PUO-409434520|VD-0576|2015-11-19 00:00:00|not available|2016-01-04 00:00:00|2015-11-24 00:00:00|u2204|19397.20
INV-231791|PUO-048565779|VD-0501|2013-04-23 00:00:00|not available|2013-05-29 00:00:00|2013-05-02 00:00:00|u8204|31455.92
INV-812939|PUO-243580632|VD-0552|2010-11-22 00:00:00|not available|2011-01-31 00:00:00|2010-11-29 00:00:00|u2204|16573.76
INV-457778|PUO-071403495|VD-0304|2008-02-28 00:00:00|not available|2008-04-23 00:00:00|2008-03-03 00:00:00|u0371|8972.94
INV-453690|PUO-148238402|VD-0536|2016-02-15 00:00:00|not available|2016-05-09 00:00:00|2016-02-24 00:00:00|u1584|28195.78
INV-505849|PUO-176102305|VD-0046|2011-10-20 00:00:00|not available|2011-12-28 00:00:00|2011-10-24 00:00:00|u8049|15139.50
INV-548579|PUO-436165804|VD-0536|2016-10-11 00:00:00|not available|2016-11-22 00:00:00|2016-10-21 00:00:00|u8295|2650.41
INV-973903|PUO-270923065|VD-0229|2012-10-12 00:00:00|not available|2012-12-31 00:00:00|2012-10-22 00:00:00|u1584|1553.57
INV-674589|PUO-403837195|VD-0460|2013-10-14 00:00:00|not available|2013-12-02 00:00:00|2013-10-16 00:00:00|u8049|14134.72
INV-280278|PUO-041245024|VD-0206|2015-11-04 00:00:00|not available|2015-12-28 00:00:00|2015-11-10 00:00:00|u7724|15879.50
INV-320618|PUO-287341428|VD-0377|2016-05-10 00:00:00|not available|2016-06-20 00:00:00|2016-05-17 00:00:00|u0775|26748.49
INV-773021|PUO-138562031|VD-0452|2013-06-10 00:00:00|not available|2013-08-19 00:00:00|2013-06-18 00:00:00|u1584|5085.85
INV-675708|PUO-248790581|VD-0410|2012-07-30 00:00:00|not available|2012-10-03 00:00:00|2012-08-07 00:00:00|u1645|32066.78
INV-171751|PUO-060843737|VD-0171|2011-08-22 00:00:00|not available|2011-10-25 00:00:00|2011-08-29 00:00:00|u4539|1931.57
INV-217002|PUO-214642812|VD-0554|2016-05-23 00:00:00|not available|2016-08-16 00:00:00|2016-05-30 00:00:00|u1584|39168.45
INV-677032|PUO-355634403|VD-0125|2016-01-14 00:00:00|not available|2016-04-01 00:00:00|2016-01-22 00:00:00|u8204|13301.66
INV-136460|PUO-585170245|VD-0125|2016-10-17 00:00:00|not available|2016-11-18 00:00:00|2016-10-21 00:00:00|u7882|59950.58
INV-717390|PUO-265199350|VD-0046|2011-10-20 00:00:00|not available|2011-11-29 00:00:00|2011-10-26 00:00:00|u8204|52022.06
INV-909424|PUO-277592082|VD-0501|2013-04-23 00:00:00|not available|2013-06-21 00:00:00|2013-04-29 00:00:00|u8204|1172.27
INV-290944|PUO-073915264|VD-0509|2014-09-02 00:00:00|not available|2014-10-16 00:00:00|2014-09-11 00:00:00|u0775|18033.41
INV-192515|PUO-004262948|VD-0027|2011-11-10 00:00:00|not available|2012-01-03 00:00:00|2011-11-18 00:00:00|u9615|13817.23
INV-329047|PUO-371329773|VD-0142|2011-01-27 00:00:00|not available|2011-03-28 00:00:00|2011-02-07 00:00:00|u4539|16767.47
INV-305337|PUO-078491283|VD-0257|2013-12-24 00:00:00|not available|2014-02-14 00:00:00|2013-12-31 00:00:00|u2204|69176.00
INV-328800|PUO-064193788|VD-0579|2013-01-07 00:00:00|not available|2013-02-11 00:00:00|2013-01-14 00:00:00|u8295|7539.98
INV-865221|PUO-361634025|VD-0460|2013-07-12 00:00:00|not available|2013-09-05 00:00:00|2013-07-16 00:00:00|u8049|3925.70
INV-463713|PUO-045401666|VD-0452|2011-11-02 00:00:00|not available|2012-01-04 00:00:00|2011-11-07 00:00:00|u2204|14695.20
INV-935363|PUO-104161122|VD-0273|2014-05-16 00:00:00|not available|2014-07-14 00:00:00|2014-05-20 00:00:00|u4539|8388.03
INV-350808|PUO-402494861|VD-0302|2014-06-23 00:00:00|not available|2014-09-08 00:00:00|2014-07-02 00:00:00|u7882|8227.35
INV-742537|PUO-139741681|VD-0566|2006-11-20 00:00:00|not available|2007-01-16 00:00:00|2006-11-27 00:00:00|u4539|22007.55
INV-436628|PUO-073371514|VD-0052|2014-04-22 00:00:00|not available|2014-07-10 00:00:00|2014-04-28 00:00:00|u7882|34199.98
INV-101374|PUO-001134630|VD-0279|2015-03-16 00:00:00|not available|2015-04-29 00:00:00|2015-03-25 00:00:00|u2204|18192.23
INV-473629|PUO-325321452|VD-0252|2015-05-15 00:00:00|not available|2015-07-27 00:00:00|2015-05-19 00:00:00|u0775|16566.95
INV-521587|PUO-100756014|VD-0120|2012-03-30 00:00:00|not available|2012-06-11 00:00:00|2012-04-10 00:00:00|u8204|4343.60
INV-657555|PUO-165622175|VD-0516|2012-10-31 00:00:00|not available|2013-01-21 00:00:00|2012-11-05 00:00:00|u3977|65229.67
INV-178908|PUO-379539257|VD-0272|2016-06-16 00:00:00|not available|2016-09-07 00:00:00|2016-06-22 00:00:00|u4539|58532.80
INV-225164|PUO-317204148|VD-0142|2010-10-04 00:00:00|not available|2010-11-12 00:00:00|2010-10-11 00:00:00|u2204|3056.80
INV-118540|PUO-014927311|VD-0057|2009-12-10 00:00:00|not available|2010-03-03 00:00:00|2009-12-18 00:00:00|u8049|781.70
INV-530515|PUO-150767952|VD-0302|2012-10-22 00:00:00|not available|2012-12-21 00:00:00|2012-10-29 00:00:00|u1584|15435.36
INV-204093|PUO-073952970|VD-0473|2010-01-15 00:00:00|not available|2010-02-25 00:00:00|2010-01-18 00:00:00|u8204|47153.22
INV-715465|PUO-400327361|VD-0536|2016-09-12 00:00:00|not available|2016-10-28 00:00:00|2016-09-20 00:00:00|u4539|16667.10
INV-648558|PUO-261241038|VD-0279|2015-03-16 00:00:00|not available|2015-04-20 00:00:00|2015-03-23 00:00:00|u7724|10663.41
INV-276757|PUO-138632540|VD-0023|2012-02-14 00:00:00|not available|2012-04-10 00:00:00|2012-02-21 00:00:00|u3977|68805.08
INV-625558|PUO-001887914|VD-0571|2011-01-18 00:00:00|not available|2011-04-01 00:00:00|2011-01-25 00:00:00|u9615|35457.56
INV-570623|PUO-143256129|VD-0231|2010-03-24 00:00:00|not available|2010-06-14 00:00:00|2010-03-26 00:00:00|u8049|212.77
INV-974575|PUO-197385666|VD-0276|2013-05-16 00:00:00|not available|2013-07-25 00:00:00|2013-05-27 00:00:00|u2204|2852.74
INV-892394|PUO-214520004|VD-0273|2015-09-09 00:00:00|not available|2015-11-10 00:00:00|2015-09-18 00:00:00|u8295|12610.96
INV-657227|PUO-070619035|VD-0172|2012-04-23 00:00:00|not available|2012-07-09 00:00:00|2012-04-27 00:00:00|u9615|16389.79
INV-794371|PUO-098141207|VD-0377|2015-09-04 00:00:00|not available|2015-10-12 00:00:00|2015-09-08 00:00:00|u2204|39223.17
INV-702174|PUO-168628275|VD-0536|2016-02-29 00:00:00|not available|2016-05-09 00:00:00|2016-03-07 00:00:00|u4539|567.61
INV-424027|PUO-118103494|VD-0273|2014-07-30 00:00:00|not available|2014-09-12 00:00:00|2014-08-08 00:00:00|u8295|35533.80
INV-705475|PUO-049203243|VD-0573|2004-11-30 00:00:00|not available|2004-12-31 00:00:00|2004-12-10 00:00:00|u8204|4726.58
INV-136566|PUO-161416865|VD-0252|2015-02-24 00:00:00|not available|2015-04-27 00:00:00|2015-03-03 00:00:00|u1584|55140.98
INV-416743|PUO-035848844|VD-0516|2011-08-19 00:00:00|not available|2011-10-14 00:00:00|2011-08-25 00:00:00|u3977|23267.77
INV-214519|PUO-059572261|VD-0568|2015-03-25 00:00:00|not available|2015-05-26 00:00:00|2015-03-30 00:00:00|u0775|7521.29
INV-806759|PUO-059136641|VD-0573|2004-11-30 00:00:00|not available|2005-01-31 00:00:00|2004-12-06 00:00:00|u8204|22395.82
INV-340588|PUO-075263490|VD-0380|2012-12-17 00:00:00|not available|2013-02-19 00:00:00|2012-12-27 00:00:00|u2204|11730.03
INV-729477|PUO-187105275|VD-0582|2015-03-02 00:00:00|not available|2015-05-27 00:00:00|2015-03-09 00:00:00|u3977|17471.97
INV-170813|PUO-011734767|VD-0495|2011-02-22 00:00:00|not available|2011-04-07 00:00:00|2011-02-28 00:00:00|u0371|2829.12
INV-559012|PUO-079872385|VD-0379|2015-01-26 00:00:00|not available|2015-04-23 00:00:00|2015-02-03 00:00:00|u1584|6771.94
INV-163004|PUO-058354487|VD-0012|2008-07-30 00:00:00|not available|2008-10-27 00:00:00|2008-08-05 00:00:00|u4539|6353.87
INV-640495|PUO-522831840|VD-0279|2015-03-17 00:00:00|not available|2015-05-15 00:00:00|2015-03-19 00:00:00|u2204|7960.89
INV-398899|PUO-129947720|VD-0302|2012-09-10 00:00:00|not available|2012-12-06 00:00:00|2012-09-14 00:00:00|u7882|5928.86
INV-910141|PUO-011456863|VD-0012|2008-01-21 00:00:00|not available|2008-03-11 00:00:00|2008-01-25 00:00:00|u4539|17892.70
INV-993946|PUO-182227278|VD-0581|2010-05-25 00:00:00|not available|2010-07-16 00:00:00|2010-05-31 00:00:00|u8049|2282.05
INV-565077|PUO-094905676|VD-0330|2008-08-04 00:00:00|not available|2008-09-29 00:00:00|2008-08-11 00:00:00|u0371|12793.57
INV-549177|PUO-148868185|VD-0171|2012-09-06 00:00:00|not available|2012-10-31 00:00:00|2012-09-11 00:00:00|u8204|2976.37
INV-871114|PUO-288240090|VD-0050|2011-02-24 00:00:00|not available|2011-04-11 00:00:00|2011-03-01 00:00:00|u2204|26790.67
INV-773978|PUO-362172478|VD-0366|2013-03-27 00:00:00|not available|2013-05-13 00:00:00|2013-04-02 00:00:00|u8204|172.22
INV-794062|PUO-095806689|VD-0186|2010-03-04 00:00:00|not available|2010-04-19 00:00:00|2010-03-08 00:00:00|u4539|4006.68
INV-137018|PUO-320936388|VD-0125|2015-12-09 00:00:00|not available|2016-02-24 00:00:00|2015-12-18 00:00:00|u7724|8347.45
INV-739608|PUO-192532661|VD-0231|2010-03-24 00:00:00|not available|2010-06-21 00:00:00|2010-04-06 00:00:00|u8049|68711.75
INV-319945|PUO-405213460|VD-0056|2014-11-19 00:00:00|not available|2015-02-04 00:00:00|2014-11-24 00:00:00|u7882|18167.74
INV-437015|PUO-024169107|VD-0120|2012-03-29 00:00:00|not available|2012-06-12 00:00:00|2012-04-10 00:00:00|u8204|14236.71
INV-952959|PUO-253195701|VD-0092|2014-09-08 00:00:00|not available|2014-11-14 00:00:00|2014-09-11 00:00:00|u8295|57284.17
INV-129901|PUO-278231788|VD-0536|2016-06-01 00:00:00|not available|2016-07-07 00:00:00|2016-06-08 00:00:00|u7724|18653.54
INV-567258|PUO-414643043|VD-0092|2015-07-24 00:00:00|not available|2015-10-19 00:00:00|2015-07-30 00:00:00|u8295|14061.43
INV-624251|PUO-180457279|VD-0159|2012-11-12 00:00:00|not available|2013-01-29 00:00:00|2012-11-21 00:00:00|u3977|19613.58
INV-539878|PUO-421971104|VD-0302|2014-07-24 00:00:00|not available|2014-09-05 00:00:00|2014-07-28 00:00:00|u3977|43854.30
INV-358051|PUO-085589402|VD-0120|2012-03-30 00:00:00|not available|2012-05-23 00:00:00|2012-04-02 00:00:00|u8204|57102.48
INV-284513|PUO-030157181|VD-0467|2011-09-19 00:00:00|not available|2011-11-21 00:00:00|2011-09-27 00:00:00|u7882|13250.12
INV-439148|PUO-119183973|VD-0554|2015-09-07 00:00:00|not available|2015-11-20 00:00:00|2015-09-14 00:00:00|u8049|79453.17
INV-726727|PUO-309199600|VD-0545|2015-09-15 00:00:00|not available|2015-11-09 00:00:00|2015-09-23 00:00:00|u7882|754.07
INV-224519|PUO-290252699|VD-0553|2015-08-21 00:00:00|not available|2015-10-05 00:00:00|2015-08-26 00:00:00|u1584|3379.33
INV-183774|PUO-032955769|VD-0501|2013-04-23 00:00:00|not available|2013-07-10 00:00:00|2013-04-29 00:00:00|u1645|10780.01
INV-727246|PUO-209436982|VD-0380|2012-12-17 00:00:00|not available|2013-03-13 00:00:00|2012-12-24 00:00:00|u7882|7707.44
INV-633396|PUO-034100019|VD-0527|2008-02-20 00:00:00|not available|2008-05-07 00:00:00|2008-02-28 00:00:00|u8204|9920.81
INV-379681|PUO-258211564|VD-0050|2011-02-24 00:00:00|not available|2011-04-18 00:00:00|2011-03-07 00:00:00|u8049|32874.16
INV-755066|PUO-199215741|VD-0231|2010-03-24 00:00:00|not available|2010-05-20 00:00:00|2010-03-29 00:00:00|u8049|1716.57
INV-551260|PUO-240817801|VD-0545|2015-01-05 00:00:00|not available|2015-02-09 00:00:00|2015-01-12 00:00:00|u1584|129.62
INV-286884|PUO-113374335|VD-0050|2011-02-23 00:00:00|not available|2011-05-11 00:00:00|2011-03-04 00:00:00|u8049|11524.03
INV-229573|PUO-381981010|VD-0142|2011-03-02 00:00:00|not available|2011-05-02 00:00:00|2011-03-09 00:00:00|u4539|12972.52
INV-797650|PUO-417596493|VD-0536|2016-09-22 00:00:00|not available|2016-11-15 00:00:00|2016-09-28 00:00:00|u1584|12726.38
INV-680195|PUO-436438854|VD-0460|2014-01-03 00:00:00|not available|2014-03-10 00:00:00|2014-01-08 00:00:00|u8049|1775.23
INV-809015|PUO-303422037|VD-0046|2011-10-20 00:00:00|not available|2012-01-16 00:00:00|2011-10-28 00:00:00|u8049|5626.87
INV-604595|PUO-145613070|VD-0199|2013-02-22 00:00:00|not available|2013-04-08 00:00:00|2013-03-04 00:00:00|u3977|5695.76
INV-973395|PUO-211574239|VD-0074|2006-02-07 00:00:00|not available|2006-03-24 00:00:00|2006-02-15 00:00:00|u0371|16207.98
INV-331860|PUO-108314197|VD-0046|2011-10-20 00:00:00|not available|2011-12-05 00:00:00|2011-10-27 00:00:00|u2204|30372.30
INV-746109|PUO-427248446|VD-0092|2015-08-12 00:00:00|not available|2015-09-28 00:00:00|2015-08-18 00:00:00|u1645|3309.94
INV-104622|PUO-003857487|VD-0279|2015-03-16 00:00:00|not available|2015-05-29 00:00:00|2015-03-19 00:00:00|u2204|11556.55
INV-866367|PUO-165934238|VD-0142|2009-08-10 00:00:00|not available|2009-09-21 00:00:00|2009-08-17 00:00:00|u8049|6298.28
INV-789175|PUO-038499341|VD-0460|2011-08-05 00:00:00|not available|2011-10-17 00:00:00|2011-08-15 00:00:00|u2204|5635.69
INV-826166|PUO-071241426|VD-0478|2014-04-28 00:00:00|not available|2014-06-05 00:00:00|2014-05-07 00:00:00|u9615|11075.92
INV-467112|PUO-181835717|VD-0229|2012-10-12 00:00:00|not available|2012-12-11 00:00:00|2012-10-15 00:00:00|u8204|21199.29
INV-912085|PUO-093837212|VD-0087|2011-06-21 00:00:00|not available|2011-07-25 00:00:00|2011-07-01 00:00:00|u1584|184.99
INV-317641|PUO-029616819|VD-0026|2011-06-15 00:00:00|not available|2011-07-28 00:00:00|2011-06-20 00:00:00|u3977|13765.77
INV-952334|PUO-093414074|VD-0460|2011-11-30 00:00:00|not available|2012-02-17 00:00:00|2011-12-07 00:00:00|u2204|33589.88
INV-819817|PUO-088350632|VD-0536|2015-12-21 00:00:00|not available|2016-02-23 00:00:00|2015-12-23 00:00:00|u1584|45294.49
INV-783877|PUO-018697922|VD-0410|2011-03-07 00:00:00|not available|2011-05-23 00:00:00|2011-03-14 00:00:00|u4539|31541.81
INV-604433|PUO-137904121|VD-0067|2012-02-17 00:00:00|not available|2012-05-11 00:00:00|2012-02-22 00:00:00|u1584|11780.21
INV-167944|PUO-147405889|VD-0254|2014-05-15 00:00:00|not available|2014-07-14 00:00:00|2014-05-23 00:00:00|u1584|34105.47
INV-641220|PUO-102187984|VD-0516|2012-04-16 00:00:00|not available|2012-05-23 00:00:00|2012-04-19 00:00:00|u3977|31764.49
INV-993895|PUO-311175181|VD-0536|2016-07-04 00:00:00|not available|2016-08-15 00:00:00|2016-07-06 00:00:00|u0775|22164.14
INV-548547|PUO-133879419|VD-0171|2012-05-29 00:00:00|not available|2012-08-03 00:00:00|2012-06-05 00:00:00|u2204|13346.08
INV-259101|PUO-011364449|VD-0406|2011-10-11 00:00:00|not available|2012-01-09 00:00:00|2011-10-13 00:00:00|u7882|4035.92
INV-445919|PUO-018195025|VD-0125|2014-12-08 00:00:00|not available|2015-03-05 00:00:00|2014-12-17 00:00:00|u7724|28912.81
INV-818912|PUO-015390363|VD-0575|2011-08-16 00:00:00|not available|2011-10-19 00:00:00|2011-08-22 00:00:00|u7882|2667.47
INV-961215|PUO-378348656|VD-0252|2015-06-15 00:00:00|not available|2015-08-31 00:00:00|2015-06-22 00:00:00|u3977|7838.13
INV-708590|PUO-265741113|VD-0460|2012-12-14 00:00:00|not available|2013-03-13 00:00:00|2012-12-20 00:00:00|u1584|43966.71
INV-701767|PUO-166390279|VD-0199|2013-02-22 00:00:00|not available|2013-04-02 00:00:00|2013-02-27 00:00:00|u0371|36621.19
INV-519882|PUO-048927842|VD-0026|2011-06-15 00:00:00|not available|2011-08-08 00:00:00|2011-06-24 00:00:00|u3977|16499.33
INV-894826|PUO-035836575|VD-0575|2011-09-12 00:00:00|not available|2011-10-31 00:00:00|2011-09-19 00:00:00|u2204|27338.40
INV-741151|PUO-039486186|VD-0108|2007-11-19 00:00:00|not available|2008-01-28 00:00:00|2007-11-26 00:00:00|u8204|21640.32
INV-199715|PUO-001887895|VD-0571|2010-09-14 00:00:00|not available|2010-12-06 00:00:00|2010-09-20 00:00:00|u9615|11943.40
INV-663218|PUO-132243062|VD-0052|2014-04-22 00:00:00|not available|2014-06-10 00:00:00|2014-05-02 00:00:00|u7882|96700.00
INV-324101|PUO-068677774|VD-0380|2012-12-17 00:00:00|not available|2013-03-14 00:00:00|2012-12-24 00:00:00|u1584|9395.81
INV-443332|PUO-139252920|VD-0171|2012-07-23 00:00:00|not available|2012-10-01 00:00:00|2012-07-31 00:00:00|u4539|10829.00
INV-524017|PUO-214961305|VD-0366|2013-03-26 00:00:00|not available|2013-05-02 00:00:00|2013-04-04 00:00:00|u0371|57151.91
INV-306425|PUO-146491088|VD-0229|2012-10-12 00:00:00|not available|2012-12-24 00:00:00|2012-10-22 00:00:00|u8049|43109.41
INV-426754|PUO-166679896|VD-0229|2012-10-12 00:00:00|not available|2012-12-12 00:00:00|2012-10-19 00:00:00|u8204|161.41
INV-999123|PUO-418884136|VD-0568|2015-03-25 00:00:00|not available|2015-04-27 00:00:00|2015-03-30 00:00:00|u1584|21910.29
INV-787449|PUO-098687606|VD-0186|2010-03-10 00:00:00|not available|2010-05-17 00:00:00|2010-03-15 00:00:00|u3977|7551.06
INV-110291|PUO-003543802|VD-0231|2010-03-24 00:00:00|not available|2010-05-19 00:00:00|2010-04-01 00:00:00|u8049|74220.47
INV-610467|PUO-085639477|VD-0027|2011-11-11 00:00:00|not available|2012-01-03 00:00:00|2011-11-21 00:00:00|u1645|9322.53
INV-679885|PUO-184733073|VD-0245|2013-01-04 00:00:00|not available|2013-03-19 00:00:00|2013-01-09 00:00:00|u8295|12987.61
INV-869748|PUO-072130734|VD-0570|2011-11-08 00:00:00|not available|2011-12-14 00:00:00|2011-11-16 00:00:00|u2204|12675.42
INV-498156|PUO-210751955|VD-0366|2013-03-26 00:00:00|not available|2013-05-31 00:00:00|2013-04-02 00:00:00|u0371|2288.93
INV-467061|PUO-225664856|VD-0554|2016-06-30 00:00:00|not available|2016-09-23 00:00:00|2016-07-07 00:00:00|u7724|7232.32
INV-565604|PUO-116268873|VD-0173|2014-02-17 00:00:00|not available|2014-04-14 00:00:00|2014-02-24 00:00:00|u3977|4226.69
INV-899183|PUO-014154849|VD-0587|2012-01-06 00:00:00|not available|2012-03-06 00:00:00|2012-01-11 00:00:00|u7882|1654.17
INV-427223|PUO-047830885|VD-0043|2008-11-03 00:00:00|not available|2009-01-15 00:00:00|2008-11-06 00:00:00|u8049|2548.73
INV-857718|PUO-238819276|VD-0272|2015-06-10 00:00:00|not available|2015-08-17 00:00:00|2015-06-15 00:00:00|u8049|52163.17
INV-414623|PUO-092394763|VD-0434|2012-05-24 00:00:00|not available|2012-07-12 00:00:00|2012-06-01 00:00:00|u8295|8106.15
INV-537948|PUO-107917783|VD-0273|2014-06-02 00:00:00|not available|2014-07-11 00:00:00|2014-06-05 00:00:00|u8295|28298.16
INV-117845|PUO-003265028|VD-0087|2011-06-21 00:00:00|not available|2011-09-01 00:00:00|2011-06-27 00:00:00|u4539|13212.49
INV-252594|PUO-244153022|VD-0092|2014-08-15 00:00:00|not available|2014-11-11 00:00:00|2014-08-20 00:00:00|u9615|154.72
INV-258304|PUO-038366634|VD-0231|2010-03-24 00:00:00|not available|2010-06-07 00:00:00|2010-03-30 00:00:00|u8204|1081.03
INV-245912|PUO-060892710|VD-0576|2015-11-19 00:00:00|not available|2016-01-12 00:00:00|2015-11-27 00:00:00|u0775|8061.47
INV-386937|PUO-034341976|VD-0273|2013-07-24 00:00:00|not available|2013-09-10 00:00:00|2013-08-02 00:00:00|u3977|16074.51
INV-353298|PUO-154692115|VD-0461|2016-02-11 00:00:00|not available|2016-04-29 00:00:00|2016-02-17 00:00:00|u4539|240.42
INV-347334|PUO-049604507|VD-0581|2010-05-25 00:00:00|not available|2010-08-02 00:00:00|2010-05-27 00:00:00|u1645|9362.38
INV-924882|PUO-291821861|VD-0366|2013-03-26 00:00:00|not available|2013-06-20 00:00:00|2013-04-02 00:00:00|u8049|24645.71
INV-427872|PUO-142609076|VD-0074|2006-02-07 00:00:00|not available|2006-04-06 00:00:00|2006-02-14 00:00:00|u1645|16555.87
INV-421426|PUO-384879266|VD-0092|2015-05-26 00:00:00|not available|2015-08-05 00:00:00|2015-05-29 00:00:00|u8049|22035.75
INV-243041|PUO-166920579|VD-0379|2015-07-27 00:00:00|not available|2015-09-14 00:00:00|2015-08-03 00:00:00|u0775|4505.01
INV-909732|PUO-082210227|VD-0545|2013-10-02 00:00:00|not available|2013-11-05 00:00:00|2013-10-10 00:00:00|u1584|10711.89
INV-286917|PUO-258937578|VD-0570|2011-11-10 00:00:00|not available|2011-12-27 00:00:00|2011-11-17 00:00:00|u2204|54561.04
INV-496436|PUO-131415866|VD-0434|2012-05-24 00:00:00|not available|2012-07-12 00:00:00|2012-05-29 00:00:00|u1584|1712.61
INV-982178|PUO-086868187|VD-0092|2013-09-18 00:00:00|not available|2013-11-26 00:00:00|2013-09-23 00:00:00|u1645|33400.00
